sent_id,noun_phrase
100905,carpenter
100905,the air
100907,part
100907,The falcon
100907,the tercel
100908,the river
100909,lady
100911,bereave
100912,activity
100912,question
100913,witness
100914,a fire
100915,Exit
100916,lord
100918,lord
100918,grant
100918,lord
100919,this pretty
100920,abruption
100920,curious dreg
100920,sweet
100921,lady
100921,the fountain
100921,love
100922,water
100924,fear
100924,reason
100924,safer
100925,reason
100925,fear
100926,the worse
100927,no fear
100928,pageant
100928,no monster
100929,nothing
100930,Nothing
100931,fire
100931,eat
100931,tame
100932,mistress
100932,imposition
100933,any difficulty
100934,the monstruosity
100934,love
100934,lady
100935,the execution
100936,desire
100936,the act
100936,a slave
100937,performance
100938,an ability
100939,perform
100939,the perfection
100939,ten
100940,the tenth part
100941,the voice
100941,the act
100944,head
100945,bare till
100945,no perfection
100945,reversion
100946,a praise
100947,desert
100947,birth
100947,addition
100948,faith
100948,Troilus
100949,envy
100950,a mock
100950,truth
100950,truth
100951,speak
100952,lord
100955,uncle
100956,lord
100956,a boy
100957,lord
100958,flinch
100959,uncle
100959,word
100960,firm faith
100961,word
100965,heart
100966,night
100966,day
100969,lord
100970,the first glance
100971,the tyrant
100973,faith
100974,grown
100975,mother
100979,good faith
100979,a man
100980,privilege
100981,tongue
100982,this rapture
100983,The thing
100983,silence
100984,dumbness
100984,weakness draws
100985,soul
100985,counsel
100985,mouth
100986,sweet music
100986,thence
100987,i
100987,faith
100988,lord
100989,'T
100989,purpose
100989,a kiss
100991,this time
100991,leave
100991,lord
100992,leave
100992,sweet Cressid
100993,to-morrow morning
100994,content
100996,mine
100996,own company
100999,a kind
100999,self
101000,an unkind self
101001,fool
101002,wit
101004,Perchance
101004,lord
101004,craft
101004,love
101005,a large confession
101008,man
101009,a woman
101011,aye
101011,ramp
101011,love
101012,constancy
101012,plight
101012,youth
101013,beauty
101013,outward
101013,a mind
101014,blood
101015,that persuasion
101016,integrity
101016,truth
101017,the match
101017,weight
101018,love
101020,truth
101020,simplicity
101021,simpler
101021,the infancy
101021,truth
101022,war
101023,virtuous fight
101024,right
101025,love
101025,the world
101026,Troilus
101027,protest
101027,oath
101027,big compare
101028,truth
101028,iteration
101029,steel
101029,plantage
101029,the moon
101030,sun
101030,day
101030,turtle
101030,mate
101031,iron
101031,earth
101031,the centre
101032,truth
101033,truth
101033,authentic author
101034,the verse
101037,a hair
101037,truth
101038,time
101038,hath
101040,oblivion
101041,characterless
101042,nothing
101042,let memory
101043,love
101044,falsehood
101045,air
101045,water
101045,wind
101045,sandy earth
101046,fox
101046,wolf
101046,calf
101047,the hind
101047,stepdame
101047,son
101048,the heart
101048,falsehood
101050,a bargain
101051,witness
101051,hand
101051,cousin
101054,the world
101054,end
101055,name
101060,a chamber
101061,bed
101062,press
101062,death
101064,chamber
101064,this gear
101065,Exeunt
101066,The Grecian camp
101066,tent
101068,the service
101069,The advantage
101069,the time
101070,recompense
101070,mind
101071,the sight
101072,possession
101073,a traitor
101073,name
101076,That time
101076,acquaintance
101076,custom
101076,condition
101077,tame
101077,nature
101079,the world
101080,way
101080,taste
101081,a little benefit
101082,promise
101083,behalf
101084,thou
101084,demand
101085,prisoner
101086,Yesterday
101088,Cressid
101088,right great exchange
101089,hath
101090,a wrest
101092,manage
101093,a prince
101093,blood
101093,a son
101094,change
101095,daughter
101095,presence
101096,all service
101097,accepted pain
101099,hither
101101,this interchange
101102,bring word
101103,challenge
101104,a burden
101107,Enter
101107,tent
101108,i
101108,the entrance
101108,tent
101111,negligent
101111,loose regard
101114,derision medicinable
101115,strangeness
101115,pride
101116,desire
101117,pride hath
101117,no other glass
101118,supple
101119,arrogance
101119,the proud man
101120,purpose
101121,A form
101121,strangeness
101122,each lord
101122,either greet
101124,Than
101124,the way
101126,mind
101128,lord
101128,aught
101130,Nothing
101130,lord
101133,Good day
101133,good day
101135,Exit
101136,the cuckold
101138,Good morrow
101140,Good morrow
101141,good next day
101142,Exit
101149,greatness
101149,fortune
101150,the declined
101152,feel
101152,own fall
101153,the summer
101154,a man
101154,man
101155,any honour
101155,honour
101156,place
101156,favour
101157,accident
101157,merit
101159,The love
101159,slippery
101161,the fall
101163,ample point
101163,possess
101165,such rich beholding
101167,reading
101169,son
101171,A strange fellow
101172,'That man
101174,boast
101175,reflection
101177,that heat
101178,the first giver
101180,The beauty
101180,the face
101181,The bearer
101182,the eye
101183,pure spirit
101183,sense
101184,eye
101184,eye
101185,form
101186,speculation
101189,the position
101190,the author
101190,drift
101191,circumstance
101192,no man
101192,the lord
101192,any thing
101193,much consisting
101195,aught
101196,the applause
101197,an arch
101199,The voice
101199,a gate
101199,steel
101200,the sun
101201,figure
101201,heat
101201,much wrapt
101204,a man
101204,horse
101205,Nature
101206,regard
101206,dear
101206,use
101207,the esteem
101209,An act
101209,chance doth
101212,skittish fortune
101212,hall
101214,man
101214,pride
101215,pride
101215,wantonness
101217,the lubber
101217,the shoulder
101218,foot
101218,breast
101219,shrieking
101222,Good word
101222,look
101223,hath
101223,lord
101223,a wallet
101223,back
101224,oblivion
101225,A great-sized monster
101228,perseverance
101228,lord
101229,honour bright
101230,fashion
101230,a rusty mail
101231,monumental mockery
101231,the instant way
101232,a strait
101233,the path
101234,emulation hath
101235,pursue
101235,way
101236,the direct forthright
101237,an enter
101237,all rush
101239,a gallant horse fall'n
101239,first rank
101240,Lie
101240,pavement
101240,the abject rear
101241,present
101243,time
101243,a fashionable host
101244,guest
101244,the hand
101246,the comer
101247,farewell
101248,virtue seek
101249,Remuneration
101249,the thing
101250,beauty
101250,wit
101251,High birth
101251,vigour
101251,bone
101251,desert
101251,service
101252,friendship
101252,charity
101253,calumniating time
101254,touch
101254,nature
101254,the whole world kin
101255,consent praise
101255,new-born gawds
101257,a little gilt
101258,laud
101259,The present eye
101259,the present object
101260,complete man
101261,begin
101262,motion sooner
101262,the eye
101263,The cry
101263,thee
101265,wouldst
101266,case
101266,thy reputation
101266,thy tent
101269,faction
101270,privacy
101272,privacy
101274,love
101276,Ha
101277,a wonder
101278,The providence
101278,a watchful state
101279,every grain
101279,gold
101281,place
101281,thought
101283,a mystery
101283,relation
101284,the soul
101284,state
101285,an operation
101285,divine
101286,breath
101286,expressure
101287,the commerce
101288,yours
101288,lord
101291,home
101292,fame
101292,trump
101293,sing
101294,sister
101294,win
101296,lord
101296,lover speak
101297,The fool
101297,the ice
101298,Exit
101299,this effect
101300,A woman impudent
101300,mannish grown
101301,an effeminate man
101302,time
101302,action
101303,little stomach
101303,the war
101304,great love
101305,rouse
101305,the weak wanton
101306,Shall
101306,neck
101306,amorous fold
101307,a dew-drop
101307,the lion
101307,mane
101308,air
101309,fight
101310,much honour
101311,reputation
101311,stake
101312,fame
101313,beware
101315,Omission
101316,a commission
101316,a blank
101316,danger
101317,danger
101317,an ague
101318,the sun
101319,call
101319,hither
101319,sweet Patroclus
101320,the fool
101320,desire
101321,the combat
101322,a woman
101322,longing
101323,An appetite
101323,sick withal
101324,peace
101325,visage
101326,view
101327,Enter
101328,A labour
101329,A wonder
101331,Ajax
101331,the field
101334,proud
101334,an heroical cudgelling
101335,nothing
101337,a peacock
101337,a stride
101338,a stand
101338,an hostess
101339,brain
101339,reckoning
101340,lip
101340,a politic regard
101341,wit
101341,this head
101342,fire
101343,a flint
101344,The man
101344,undone forever
101344,break
101345,neck i
101345,the combat
101346,vain-glory
101346,'Good morrow
101348,this man
101349,a monster
101350,A plague
101350,opinion
101350,a man
101351,a leather jerkin
101352,ambassador
101353,nobody
101354,answering
101354,speaking
101355,tongue
101355,presence
101355,let
101357,pageant
101359,valorous Hector
101360,tent
101361,safe-conduct
101361,person
101363,the Grecian army
101364,et cetera
101365,bless
101366,Hum
101368,Ha
101369,tent
101370,Hum
101371,safe-conduct
101372,Agamemnon
101373,lord
101374,Ha
101376,b
101376,wi
101376,heart
101377,answer
101377,sir
101378,a fair day
101378,eleven o'clock
101379,way
101379,howsoever
101381,answer
101381,sir
101382,Fare
101382,heart
101383,this tune
101384,tune
101384,music
101386,none
101386,the fiddler
101387,sinews
101388,thou
101388,a letter
101389,horse
101390,capable creature
101391,mind
101391,a fountain stirr
101392,the bottom
101394,the fountain
101394,mind
101395,water
101395,an ass
101396,tick
101396,a sheep
101396,a valiant ignorance
101397,Exit
101399,SCENE
101399,street
101400,Enter
101400,side
101400,a torch
101403,the prince
101403,person
101404,good occasion
101405,nothing
101405,business
101406,bed-mate
101406,company
101407,mind
101407,Good morrow
101408,hand
101409,the process
101409,speech
101409,wherein
101410,a whole week
101411,haunt
101411,the field
101412,valiant sir
101413,all question
101413,the gentle truce
101414,black defiance
101415,heart
101415,execute
101417,calm
101417,health
101418,contention
101418,occasion meet
101419,the hunter
101419,thy life
101420,force
101420,pursuit
101420,policy
101421,shalt hunt
101421,a lion
101422,face backward
101422,humane gentleness
101423,life
101424,hand
101425,No man
101425,a sort
101426,The thing
101428,sword
101428,fate
101428,the glory
101429,the sun
101430,mine emulous honour
101431,every joint
101431,a wound
101431,to-morrow
101434,despiteful gentle greeting
101435,hateful love
101435,heard
101436,business
101436,lord
101437,the king
101439,house
101440,the enfreed
101440,the fair Cressid
101441,company
101442,Haste
101443,thought
101443,a certain knowledge
101444,brother
101445,note
101445,approach
101446,the whole quality wherefore
101450,borne
101451,no help
101452,The bitter disposition
101452,the time
101453,lord
101454,Good morrow
101455,Exit
101456,faith
101457,the soul
101457,sound good-fellowship
101460,Both alike
101462,any scruple
101462,soilure
101463,a hell
101463,pain
101463,world
101463,charge
101465,the taste
101465,dishonour
101466,a costly loss
101466,wealth
101467,a puling cuckold
101468,dregs
101468,piece
101469,a lecher
101472,the heavier
101472,a whore
101473,countrywoman
101474,country
101475,every false drop
101475,bawdy
101476,life hath sunk
101476,every scruple
101477,contaminated carrion weight
101478,hath
101479,breath
101480,death
101482,the thing
101483,silence hold
101483,this virtue
101485,way
101486,Exeunt
101487,house
101489,trouble
101489,the morn
101490,lord
101490,mine uncle
101493,bed
101493,bed
101493,sleep
101494,soft attachment
101495,all thought
101496,Good morrow
101497,bed
101499,the busy day
101500,the lark
101500,hath
101500,the ribald
101501,night
101501,joys
101502,thee
101503,hath
101504,the witch
101505,hell
101505,the grasps
101505,love
101506,thought
101507,cold
101508,tarry
101511,Hark
101512,up
101513,[
101514,uncle
101515,A pestilence
101516,a life
101519,maid
101519,cousin
101520,uncle
101524,heart
101525,suffer
101526,Ha
101526,ha
101526,poor wretch
101526,ah
101526,poor capocchia
101527,hast
101527,a naughty
101528,man
101528,a bugbear take
101529,the head
101531,door
101531,good uncle
101532,lord
101532,chamber
101534,ha
101535,no such thing
101538,half
101540,the matter
101541,the door
101541,the matter
101543,Good morrow
101543,lord
101543,good morrow
101544,troth
101545,news
101548,lord
101549,import
101551,own part
101556,fetch
101558,the matter
101559,lord
101559,leisure
101560,matter
101560,hand
101561,brother
101562,Antenor
101563,forthwith
101564,the first sacrifice
101564,this hour
101565,hand
101568,the general state
101568,Troy
101569,hand
101569,effect
101572,chance
101573,lord
101573,nature
101574,gift
101574,taciturnity
101576,no sooner
101576,The devil
101577,Antenor
101577,the young prince
101578,plague
101578,broke
101578,neck
101580,the matter
101581,ah
101582,lord
101583,sweet uncle
101583,the matter
101584,the earth
101585,the matter
101586,hadst
101587,born
101587,thou wouldst
101587,death
101588,gentleman
101588,A plague
101589,Good uncle
101589,beseech
101590,the matter
101591,wench
101591,thou
101592,thou
101592,father
101593,Troilus
101593,death
101594,bane
101597,uncle
101597,father
101598,no touch
101598,consanguinity
101599,No kin
101599,no love
101599,no blood
101599,no soul
101601,name
101601,crown
101601,falsehood
101602,force
101602,death
101603,this body
101604,the strong base
101604,building
101604,love
101605,centre
101605,the earth
101608,bright hair
101608,praised cheeks
101609,clear voice
101609,heart
101611,Exeunt
101612,house
101614,great morning
101614,the hour prefix
101615,delivery
101615,this valiant Greek
101616,brother
101617,the lady
101618,haste
101618,the purpose
101619,Walk
101619,house
101620,the Grecian presently
101621,hand
101622,an altar
101622,thy brother Troilus
101623,A priest
101623,own heart
101624,Exit
101626,pity
101628,Exeunt
101629,house
101632,tell
101632,moderation
101633,The grief
101634,violenteth
101634,a sense
101636,affection
101637,colder palate
101638,The like allayment
101638,grief
101639,love
101639,no qualifying dross
101640,grief
101640,a precious loss
101644,Troilus
101646,a pair
101647,heart
101647,the goodly saying
101648,heart
101648,heavy heart
101649,sigh'st thou
101651,thou canst
101651,thy smart
101653,a truer rhyme
101654,nothing
101654,need
101655,verse
101656,thee
101656,a purity
