line_id,sentence,entity,label
81818,Enter BUCKINGHAM and DERBY,DERBY,ORG
81819,Here come the lords of Buckingham and Derby.,Buckingham,GPE
81819,Here come the lords of Buckingham and Derby.,Derby,ORG
81822,"The Countess Richmond, good my Lord of Derby.",Richmond,GPE
81822,"The Countess Richmond, good my Lord of Derby.",Derby,ORG
81824,"Yet, Derby, notwithstanding she's your wife,",Derby,ORG
81832,"Saw you the king to-day, my Lord of Derby?",Derby,ORG
81833,But now the Duke of Buckingham and I,the Duke of Buckingham,FAC
81844,"Enter GLOUCESTER, HASTINGS, and DORSET",HASTINGS,ORG
81844,"Enter GLOUCESTER, HASTINGS, and DORSET",DORSET,ORG
81848,"By holy Paul, they love his grace but lightly",Paul,PERSON
81852,"Duck with French nods and apish courtesy,",French,NORP
81856,"By silken, sly, insinuating Jacks?",Jacks,PERSON
81865,"Brother of Gloucester, you mistake the matter.",Gloucester,ORG
81875,Since every Jack became a gentleman,Jack,PERSON
81876,There's many a gentle person made a Jack.,Jack,PERSON
81878,"Gloucester,",Gloucester,ORG
81885,Are daily given to ennoble those,daily,DATE
81886,"That scarce, some two days since, were worth a noble.",some two days,DATE
81890,"Against the Duke of Clarence, but have been",the Duke of Clarence,ORG
81895,Of my Lord Hastings' late imprisonment.,Hastings,PERSON
81907,"My Lord of Gloucester, I have too long borne",Gloucester,PERSON
81915,Small joy have I in being England's queen.,England,GPE
81921,I dare adventure to be sent to the Tower.,Tower,FAC
81924,"Thou slewest my husband Henry in the Tower,",Thou,GPE
81924,"Thou slewest my husband Henry in the Tower,",Henry,PERSON
81925,"And Edward, my poor son, at Tewksbury.",Edward,PERSON
81925,"And Edward, my poor son, at Tewksbury.",Tewksbury,ORG
81932,In all which time you and your husband Grey,Grey,ORG
81933,"Were factious for the house of Lancaster,",Lancaster,GPE
81935,In Margaret's battle at Saint Alban's slain?,Margaret,PERSON
81935,In Margaret's battle at Saint Alban's slain?,Saint Alban's,FAC
81940,"Poor Clarence did forsake his father, Warwick,",Warwick,PERSON
81941,"Yea, and forswore himself,--which Jesu pardon!--",Jesu,PERSON
81943,"To fight on Edward's party for the crown,",Edward,PERSON
81945,"I would to God my heart were flint, like Edward's,",Edward,PERSON
81946,"Or Edward's soft and pitiful, like mine",Edward,PERSON
81949,Thou cacodemon! there thy kingdom is.,Thou,GPE
81950,"My Lord of Gloucester, in those busy days",Gloucester,ORG
81950,"My Lord of Gloucester, in those busy days",those busy days,DATE
81971,"But repetition of what thou hast marr'd,",thou,NORP
81977,"And thou a kingdom, all of you allegiance:",thou,GPE
81981,When thou didst crown his warlike brows with paper,thou,NORP
81984,Steep'd in the faultless blood of pretty Rutland--,Rutland--,PERSON
81993,"Northumberland, then present, wept to see it.",Northumberland,ORG
81997,Did York's dread curse prevail so much with heaven?,York,PERSON
81998,"That Henry's death, my lovely Edward's death,",Henry,PERSON
81998,"That Henry's death, my lovely Edward's death,",Edward,PERSON
82006,"For Edward my son, which was Prince of Wales,",Edward,PERSON
82012,"Deck'd in thy rights, as thou art stall'd in mine!",thou,GPE
82013,"Long die thy happy days before thy death,",days,DATE
82014,"And, after many lengthen'd hours of grief,",many lengthen'd hours,TIME
82015,"Die neither mother, wife, nor England's queen!",England,PERSON
82016,"Rivers and Dorset, you were standers by,",Dorset,PERSON
82017,"And so wast thou, Lord Hastings, when my son",Hastings,PERSON
82021,"Have done thy charm, thou hateful wither'd hag!",thou,GPE
82034,"Thou elvish-mark'd, abortive, rooting hog!",Thou,GPE
82037,Thou slander of thy mother's heavy womb!,Thou,GPE
82038,Thou loathed issue of thy father's loins!,Thou,PERSON
82039,Thou rag of honour! thou detested--,Thou,PERSON
82039,Thou rag of honour! thou detested--,thou detested--,GPE
82040,Margaret.,Margaret,PERSON
82041,Richard!,Richard,PERSON
82048,"'Tis done by me, and ends in 'Margaret.'",Margaret,PERSON
82054,The time will come when thou shalt wish for me,thou,GPE
82089,"O princely Buckingham I'll kiss thy hand,",Buckingham,GPE
82098,"O Buckingham, take heed of yonder dog!",Buckingham,GPE
82102,"Sin, death, and hell have set their marks on him,",Sin,ORG
82104,"What doth she say, my Lord of Buckingham?",Buckingham,GPE
82110,And say poor Margaret was a prophetess!,Margaret,PERSON
82113,Exit,Exit,GPE
82123,"Marry, as for Clarence, he is well repaid,",Marry,PERSON
82123,"Marry, as for Clarence, he is well repaid,",Clarence,ORG
82126,"A virtuous and a Christian-like conclusion,",Christian,NORP
82137,Exeunt all but GLOUCESTER,GLOUCESTER,ORG
82138,"I do the wrong, and first begin to brawl.",first,ORDINAL
82143,"Namely, to Hastings, Derby, Buckingham,",Hastings,PERSON
82143,"Namely, to Hastings, Derby, Buckingham,",Derby,ORG
82143,"Namely, to Hastings, Derby, Buckingham,",Buckingham,GPE
82147,"To be revenged on Rivers, Vaughan, Grey:",Rivers,GPE
82153,Enter two Murderers,two,CARDINAL
82161,"When you have done, repair to Crosby Place.",Crosby Place,ORG
82164,"For Clarence is well-spoken, and perhaps",Clarence,ORG
82165,May move your hearts to pity if you mark him.,May,DATE
82175,SCENE IV. London. The Tower.,London,GPE
82176,Enter CLARENCE and BRAKENBURY,BRAKENBURY,ORG
82177,Why looks your grace so heavily today?,today,DATE
82180,"That, as I am a Christian faithful man,",Christian,NORP
82182,"Though 'twere to buy a world of happy days,",days,DATE
82185,"Methoughts that I had broken from the Tower,",Tower,FAC
82186,"And was embark'd to cross to Burgundy,",Burgundy,ORG
82187,"And, in my company, my brother Gloucester,",Gloucester,PERSON
82189,"Upon the hatches: thence we looked toward England,",England,GPE
82190,"And cited up a thousand fearful times,",a thousand,CARDINAL
82191,During the wars of York and Lancaster,York,LOC
82191,During the wars of York and Lancaster,Lancaster,ORG
82194,"Methought that Gloucester stumbled, and, in falling,",Gloucester,PERSON
82200,"Methought I saw a thousand fearful wrecks,",thousand,CARDINAL
82201,"Ten thousand men that fishes gnaw'd upon,",Ten thousand,CARDINAL
82224,"The first that there did greet my stranger soul,",first,ORDINAL
82225,"Was my great father-in-law, renowned Warwick,",Warwick,PERSON
82227,Can this dark monarchy afford false Clarence?',Clarence,ORG
82231,"'Clarence is come, false, fleeting, perjured Clarence,",Clarence,ORG
82231,"'Clarence is come, false, fleeting, perjured Clarence,",Clarence,ORG
82232,"That stabb'd me in the field by Tewksbury,",Tewksbury,ORG
82233,"Seize on him, Furies, take him to your torments!'",Seize,ORG
82237,"I trembling waked, and for a season after",a season,DATE
82242,"O Brakenbury, I have done those things,",Brakenbury,GPE
82244,"For Edward's sake, and see how he requites me!",Edward,PERSON
82249,"I pray thee, gentle keeper, stay by me,",gentle keeper,PERSON
82252,CLARENCE sleeps,CLARENCE,ORG
82253,"Sorrow breaks seasons and reposing hours,",hours,TIME
82254,"Makes the night morning, and the noon-tide night.",the night morning,TIME
82254,"Makes the night morning, and the noon-tide night.",noon,TIME
82261,Enter the two Murderers,two,CARDINAL
82262,Ho! who's here?,Ho,PERSON
82264,"I would speak with Clarence, and I came hither on my legs.",Clarence,ORG
82268,BRAKENBURY reads it,BRAKENBURY,ORG
82270,The noble Duke of Clarence to your hands:,Duke of Clarence,ORG
82277,Exit BRAKENBURY,Exit BRAKENBURY,FAC
82290,"Back to the Duke of Gloucester, tell him so.",Gloucester,GPE
82292,"will change, 'twas wont to hold me but while one",one,CARDINAL
82293,would tell twenty.,twenty,CARDINAL
82300,In the Duke of Gloucester's purse.,Gloucester,PERSON
82307,"accuseth him, he cannot swear, but it cheques him,",accuseth him,ORG
82310,"mutinies in a man's bosom, it fills one full of",one,CARDINAL
82326,"sword, and then we will chop him in the malmsey-butt",sword,PERSON
82330,"No, first let's reason with him.",first,ORDINAL
82356,The bitter sentence of poor Clarence' death?,Clarence,ORG
82367,"That thou shalt do no murder: and wilt thou, then,",thou,GPE
82368,Spurn at his edict and fulfil a man's?,Spurn,PERSON
82373,"Thou didst receive the holy sacrament,",Thou,GPE
82374,To fight in quarrel of the house of Lancaster.,Lancaster,GPE
82382,"For Edward, for my brother, for his sake: Why, sirs,",Edward,PERSON
82384,For in this sin he is as deep as I.,I.,ORG
82391,"When gallant-springing brave Plantagenet,",Plantagenet,ORG
82399,"And I will send you to my brother Gloucester,",Gloucester,PERSON
82401,Than Edward will for tidings of my death.,Edward,PERSON
82402,"You are deceived, your brother Gloucester hates you.",Gloucester,PERSON
82406,"Tell him, when that our princely father York",York,PERSON
82407,"Bless'd his three sons with his victorious arm,",three,CARDINAL
82414,As snow in harvest. Thou deceivest thyself:,Thou,GPE
82434,"if two such murderers as yourselves came to you,",two,CARDINAL
82447,"How fain, like Pilate, would I wash my hands",Pilate,ORG
82449,Re-enter First Murderer,First Murderer,ORG
82455,Exit,Exit,GPE
82463,"Flourish. Enter KING EDWARD IV sick, QUEEN  ELIZABETH, DORSET, RIVERS, HASTINGS, BUCKINGHAM, GREY, and others",KING EDWARD IV,PERSON
82463,"Flourish. Enter KING EDWARD IV sick, QUEEN  ELIZABETH, DORSET, RIVERS, HASTINGS, BUCKINGHAM, GREY, and others",ELIZABETH,PERSON
82463,"Flourish. Enter KING EDWARD IV sick, QUEEN  ELIZABETH, DORSET, RIVERS, HASTINGS, BUCKINGHAM, GREY, and others",DORSET,ORG
82463,"Flourish. Enter KING EDWARD IV sick, QUEEN  ELIZABETH, DORSET, RIVERS, HASTINGS, BUCKINGHAM, GREY, and others",HASTINGS,ORG
82464,"Why, so: now have I done a good day's work:",a good day,DATE
82467,"From my Redeemer to redeem me hence,",Redeemer,GPE
82470,"Rivers and Hastings, take each other's hand,",Hastings,PERSON
82480,"And I, as I love Hastings with my heart!",Hastings,PERSON
82482,"Nor your son Dorset, Buckingham, nor you,",Dorset,PERSON
82482,"Nor your son Dorset, Buckingham, nor you,",Buckingham,GPE
82484,"Wife, love Lord Hastings, let him kiss your hand,",Hastings,PERSON
82486,"Here, Hastings, I will never more remember",Hastings,PERSON
82488,"Dorset, embrace him, Hastings, love lord marquess.",Hastings,PERSON
82493,"Now, princely Buckingham, seal thou this league",Buckingham,GPE
82496,Whenever Buckingham doth turn his hate,Buckingham,GPE
82500,"Doth cherish you and yours, God punish me",Doth,ORG
82507,"A pleasing cordial, princely Buckingham,",Buckingham,GPE
82509,"There wanteth now our brother Gloucester here,",wanteth,PERSON
82509,"There wanteth now our brother Gloucester here,",Gloucester,PERSON
82515,"Happy, indeed, as we have spent the day.",the day,DATE
82529,"First, madam, I entreat true peace of you,",First,ORDINAL
82531,"Of you, my noble cousin Buckingham,",Buckingham,GPE
82533,"Of you, Lord Rivers, and, Lord Grey, of you,",Lord Grey,PERSON
82543,To take our brother Clarence to your grace.,Clarence,PERSON
82551,"Look I so pale, Lord Dorset, as the rest?",Dorset,PERSON
82554,Is Clarence dead? the order was reversed.,Clarence,ORG
82555,"But he, poor soul, by your first order died,",first,ORDINAL
82556,And that a winged Mercury did bear:,Mercury,ORG
82561,"Deserve not worse than wretched Clarence did,",Clarence,ORG
82570,Lately attendant on the Duke of Norfolk.,the Duke of Norfolk,FAC
82579,"The mighty Warwick, and did fight for me?",Warwick,PERSON
82580,"Who told me, in the field by Tewksbury",Tewksbury,ORG
82581,"When Oxford had me down, he rescued me,",Oxford,ORG
82584,"Frozen almost to death, how he did lap me",Frozen,PERSON
82586,"All thin and naked, to the numb cold night?",night,TIME
82592,"The precious image of our dear Redeemer,",Redeemer,GPE
82602,"Come, Hastings, help me to my closet.",Hastings,PERSON
82603,"Oh, poor Clarence!",Clarence,ORG
82604,Exeunt some with KING EDWARD IV and QUEEN MARGARET,KING EDWARD IV,ORG
82607,Look'd pale when they did hear of Clarence' death?,Clarence,ORG
82610,To comfort Edward with our company.,Edward,PERSON
82614,"Enter the DUCHESS OF YORK, with the two children of CLARENCE",two,CARDINAL
82614,"Enter the DUCHESS OF YORK, with the two children of CLARENCE",CLARENCE,ORG
82629,With daily prayers all to that effect.,daily,DATE
82630,And so will I.,I.,ORG
82634,"Grandam, we can, for my good uncle Gloucester",Grandam,PERSON
82634,"Grandam, we can, for my good uncle Gloucester",Gloucester,ORG
82648,"Enter QUEEN ELIZABETH, with her hair about her ears, RIVERS, and DORSET after her",ELIZABETH,PERSON
82648,"Enter QUEEN ELIZABETH, with her hair about her ears, RIVERS, and DORSET after her",DORSET,ORG
82655,"Edward, my lord, your son, our king, is dead.",Edward,PERSON
82666,But now two mirrors of his princely semblance,two,CARDINAL
82668,"And I for comfort have but one false glass,",one,CARDINAL
82670,"Thou art a widow, yet thou art a mother,",Thou,GPE
82673,"And pluck'd two crutches from my feeble limbs,",two,CARDINAL
82674,"Edward and Clarence. O, what cause have I,",Edward,PERSON
82674,"Edward and Clarence. O, what cause have I,",Clarence,ORG
82675,"Thine being but a moiety of my grief,",Thine,GPE
82684,"That I, being govern'd by the watery moon,",the watery moon,ORG
82685,May send forth plenteous tears to drown the world!,May,DATE
82686,"Oh for my husband, for my dear lord Edward!",Edward,PERSON
82687,"Oh for our father, for our dear lord Clarence!",Clarence,ORG
82688,"Alas for both, both mine, Edward and Clarence!",Edward,PERSON
82688,"Alas for both, both mine, Edward and Clarence!",Clarence,ORG
82689,What stay had I but Edward? and he's gone.,Edward,PERSON
82690,What stay had we but Clarence? and he's gone.,Clarence,ORG
82695,"Alas, I am the mother of these moans!",moans,NORP
82697,"She for an Edward weeps, and so do I,",Edward,PERSON
82698,"I for a Clarence weep, so doth not she:",Clarence,ORG
82699,"These babes for Clarence weep and so do I,",Clarence,ORG
82700,"I for an Edward weep, so do not they:",Edward,PERSON
82701,"Alas, you three, on me, threefold distress'd,",three,CARDINAL
82714,"Drown desperate sorrow in dead Edward's grave,",Edward,PERSON
82715,And plant your joys in living Edward's throne.,Edward,PERSON
82716,"Enter GLOUCESTER, BUCKINGHAM, DERBY, HASTINGS, and RATCLIFF",BUCKINGHAM,GPE
82716,"Enter GLOUCESTER, BUCKINGHAM, DERBY, HASTINGS, and RATCLIFF",DERBY,ORG
82716,"Enter GLOUCESTER, BUCKINGHAM, DERBY, HASTINGS, and RATCLIFF",HASTINGS,ORG
82716,"Enter GLOUCESTER, BUCKINGHAM, DERBY, HASTINGS, and RATCLIFF",RATCLIFF,ORG
82723,"God bless thee, and put meekness in thy mind,",God,PERSON
82737,Forthwith from Ludlow the young prince be fetch'd,Ludlow,PERSON
82738,"Hither to London, to be crown'd our king.",London,GPE
82739,"Why with some little train, my Lord of Buckingham?",Buckingham,GPE
82740,"Marry, my lord, lest, by a multitude,",Marry,PERSON
82754,"Therefore I say with noble Buckingham,",Buckingham,GPE
82756,And so say I.,I.,ORG
82758,Who they shall be that straight shall post to Ludlow.,Ludlow,PERSON
82762,Exeunt all but BUCKINGHAM and GLOUCESTER,GLOUCESTER,ORG
82764,"For God's sake, let not us two be behind,",two,CARDINAL
82773,SCENE III. London. A street.,London,GPE
82774,Enter two Citizens meeting,two,CARDINAL
82774,Enter two Citizens meeting,Citizens,ORG
82784,Doth this news hold of good King Edward's death?,Doth,ORG
82784,Doth this news hold of good King Edward's death?,King Edward's,PERSON
82791,"And in his full and ripen'd years himself,",years,DATE
82793,So stood the state when Henry the Sixth,Henry the,PERSON
82793,So stood the state when Henry the Sixth,Sixth,ORDINAL
82794,Was crown'd in Paris but at nine months old.,Paris,GPE
82794,Was crown'd in Paris but at nine months old.,nine months old,DATE
82810,"When great leaves fall, the winter is at hand,",the winter,DATE
82811,"When the sun sets, who doth not look for night?",night,TIME
82823,"Marry, we were sent for to the justices.",Marry,PERSON
82826,SCENE IV. London. The palace.,London,GPE
82827,"Enter the ARCHBISHOP OF YORK, young YORK, QUEEN ELIZABETH, and the DUCHESS OF YORK",YORK,PERSON
82827,"Enter the ARCHBISHOP OF YORK, young YORK, QUEEN ELIZABETH, and the DUCHESS OF YORK",ELIZABETH,PERSON
82828,"Last night, I hear, they lay at Northampton,",Last night,TIME
82828,"Last night, I hear, they lay at Northampton,",Northampton,GPE
82829,At Stony-Stratford will they be to-night:,Stony-Stratford,FAC
82830,"To-morrow, or next day, they will be here.",next day,DATE
82833,"But I hear, no, they say my son of York",York,ORG
82837,"Grandam, one night, as we did sit at supper,",Grandam,PERSON
82837,"Grandam, one night, as we did sit at supper,",one night,TIME
